     collisions(billions)   time(microsecond)   temperature(K)   Etotal(kJ/mol)   KE(kJ/mol)   PE(kJ/mol)
        83.3797                  8.8779             302.9            299.4499     4110.1632    -3810.7133
        83.4447                  8.8848             301.7            388.3255     4098.3696    -3710.0441
        83.5096                  8.8917             314.6            312.3386     4225.1040    -3912.7654
        83.5747                  8.8987             304.8            388.7630     4128.8832    -3740.1202
        83.6396                  8.9056             314.2            346.8601     4220.7984    -3873.9383
        83.7045                  8.9125             302.8            290.1475     4109.2272    -3819.0797
        83.7693                  8.9194             311.3            262.4849     4192.1568    -3929.6719
        83.8342                  8.9263             310.5            426.2817     4184.8560    -3758.5743
        83.8991                  8.9333             312.5            381.5656     4203.9504    -3822.3848
        83.9640                  8.9402             314.4            466.9846     4223.0448    -3756.0602
        84.0288                  8.9471             314.6            435.8278     4224.7296    -3788.9018
        84.0936                  8.9540             307.3            313.7092     4152.8448    -3839.1356
        84.1585                  8.9609             294.6            207.8029     4028.3568    -3820.5539
        84.2234                  8.9679             296.2            348.4073     4044.2688    -3695.8615
        84.2500                  8.9707             305.4            409.9764     4134.8736    -3724.8972
        84.3150                  8.9776             313.4            526.5983     4213.1232    -3686.5249
        84.3798                  8.9845             314.0            430.5972     4219.1136    -3788.5164
        84.4448                  8.9914             302.5            345.4805     4106.2320    -3760.7515
        84.5097                  8.9984             317.1            481.5655     4249.6272    -3768.0617
        84.5747                  9.0053             320.9            409.5803     4287.0672    -3877.4869
        84.6395                  9.0122             300.9            209.3920     4090.3200    -3880.9280
        84.7044                  9.0191             305.8            430.1182     4138.0560    -3707.9378
        84.7694                  9.0260             311.8            336.5894     4197.3984    -3860.8090
        84.8344                  9.0330             310.9            294.7933     4188.2256    -3893.4323
        84.8994                  9.0399             312.6            446.7319     4205.2608    -3758.5289
        84.9643                  9.0468             290.6             25.1069     3989.0448    -3963.9379
        85.0293                  9.0537             308.7            175.1068     4166.8848    -3991.7780
        85.0942                  9.0606             304.3            332.4354     4124.0160    -3791.5806
        85.1592                  9.0676             336.3            528.0002     4437.3888    -3909.3886
        85.2242                  9.0745             312.1            236.1482     4200.3936    -3964.2454
        85.2500                  9.0772             293.6             82.3900     4018.4352    -3936.0452
        85.3149                  9.0841             302.2            120.9991     4103.2368    -3982.2377
        85.3799                  9.0911             319.2            413.7833     4270.0320    -3856.2487
        85.4447                  9.0980             311.8            322.9839     4197.5856    -3874.6017
        85.5095                  9.1049             309.3            378.6499     4172.6880    -3794.0381
        85.5745                  9.1118             300.4            196.0409     4085.0784    -3889.0375
        85.6393                  9.1187             315.5            450.2790     4233.7152    -3783.4362
        85.7041                  9.1257             318.8            395.6183     4266.4752    -3870.8569
        85.7690                  9.1326             319.7            419.5667     4275.0864    -3855.5197
        85.8339                  9.1395             325.3            441.2834     4330.1232    -3888.8398
        85.8988                  9.1464             307.2            236.9532     4151.9088    -3914.9556
        85.9637                  9.1533             298.7            262.7751     4068.9792    -3806.2041
        86.0286                  9.1603             305.9            410.0624     4139.5536    -3729.4912
        86.0937                  9.1672             317.5            487.0446     4253.3712    -3766.3266
        86.1585                  9.1741             317.9            273.1236     4257.1152    -3983.9916
        86.2233                  9.1810             308.1            253.3966     4160.7072    -3907.3106
        86.2500                  9.1839             303.4            244.9821     4114.4688    -3869.4867
        86.3149                  9.1908             302.9            335.7086     4110.3504    -3774.6418
        86.3798                  9.1977             301.4            134.2181     4095.3744    -3961.1563
        86.4447                  9.2046             305.6            363.3210     4136.7456    -3773.4246
        86.5098                  9.2115             323.7            559.5351     4314.3984    -3754.8633
        86.5747                  9.2185             315.8            384.7688     4236.5232    -3851.7544
        86.6397                  9.2254             308.2            401.5510     4162.2048    -3760.6538
        86.7047                  9.2323             316.8            457.1212     4246.0704    -3788.9492
        86.7697                  9.2392             320.2            451.8544     4279.7664    -3827.9120
        86.8346                  9.2461             299.4            378.3093     4075.3440    -3697.0347
        86.8996                  9.2531             304.5            269.7870     4125.3264    -3855.5394
        86.9646                  9.2600             319.0            418.1027     4267.7856    -3849.6829
        87.0296                  9.2669             306.2            255.8771     4141.9872    -3886.1101
        87.0944                  9.2738             303.7            206.8570     4118.2128    -3911.3558
        87.1592                  9.2807             295.1            115.2307     4033.5984    -3918.3677
        87.2243                  9.2877             318.6            253.2439     4263.8544    -4010.6105
        87.2500                  9.2904             302.5            178.3115     4105.6704    -3927.3589
        87.3150                  9.2973             304.8            358.7262     4128.1344    -3769.4082
        87.3801                  9.3042             338.9            460.6652     4463.4096    -4002.7444
        87.4451                  9.3112             312.6            140.4984     4205.2608    -4064.7624
        87.5101                  9.3181             313.7            228.1482     4215.9312    -3987.7830
        87.5752                  9.3250             320.0            334.9647     4278.0816    -3943.1169
        87.6400                  9.3319             316.4            370.4487     4242.8880    -3872.4393
        87.7051                  9.3388             312.7            409.7334     4205.8224    -3796.0890
        87.7702                  9.3458             293.6            253.2450     4018.2480    -3765.0030
        87.8355                  9.3527             309.3            341.2603     4172.6880    -3831.4277
        87.9007                  9.3596             319.7            483.2699     4274.5248    -3791.2549
        87.9658                  9.3665             308.9            258.0955     4168.7568    -3910.6613
        88.0309                  9.3734             307.1            287.9511     4151.1600    -3863.2089
        88.0959                  9.3804             314.6            280.0416     4224.9168    -3944.8752
        88.1609                  9.3873             304.9            273.7146     4130.0064    -3856.2918
        88.2259                  9.3942             322.9            575.0138     4306.3488    -3731.3350
        88.2500                  9.3968             292.4            222.6074     4007.2032    -3784.5958
        88.3150                  9.4037             325.0            523.3199     4326.7536    -3803.4337
        88.3800                  9.4106             323.7            383.9651     4314.2112    -3930.2461
        88.4450                  9.4175             316.8            260.4055     4246.8192    -3986.4137
        88.5099                  9.4244             292.9            158.6105     4011.6960    -3853.0855
        88.5750                  9.4314             304.1            441.7454     4122.1440    -3680.3986
        88.6400                  9.4383             298.6              3.8427     4067.4816    -4063.6389
        88.7051                  9.4452             313.3            293.4909     4212.1872    -3918.6963
        88.7702                  9.4521             304.0            217.3440     4121.2080    -3903.8640
        88.8352                  9.4590             311.8            273.1088     4196.8368    -3923.7280
        88.9003                  9.4660             333.7            563.3671     4412.3040    -3848.9369
        88.9653                  9.4729             316.9            258.7415     4247.7552    -3989.0137
        89.0302                  9.4798             304.4            187.9362     4124.9520    -3937.0158
        89.0953                  9.4867             323.0            324.0882     4306.9104    -3982.8222
        89.1603                  9.4936             298.5            158.3454     4066.3584    -3908.0130
        89.2253                  9.5006             313.2            124.5547     4210.6896    -4086.1349
        89.2500                  9.5032             294.1            113.3300     4023.1152    -3909.7852
        89.3148                  9.5101             309.9            317.9292     4178.6784    -3860.7492
        89.3797                  9.5170             300.7             67.5763     4088.2608    -4020.6845
        89.4445                  9.5240             299.3            173.6574     4074.9696    -3901.3122
        89.5095                  9.5309             312.0            155.2709     4199.0832    -4043.8123
        89.5745                  9.5378             325.7            469.2188     4333.3056    -3864.0868
        89.6395                  9.5447             278.3           -119.8680     3868.8624    -3988.7304
        89.7043                  9.5516             295.0             80.3163     4031.9136    -3951.5973
        89.7693                  9.5585             303.8            281.8402     4119.1488    -3837.3086
        89.8341                  9.5655             291.7            -31.0435     3999.5280    -4030.5715
        89.8989                  9.5724             309.8            148.8576     4177.9296    -4029.0720
        89.9638                  9.5793             332.6            580.0283     4401.2592    -3821.2309
        90.0285                  9.5862             296.6            204.4334     4047.8256    -3843.3922
        90.0935                  9.5931             306.7            341.8851     4146.8544    -3804.9693
        90.1583                  9.6001             317.1            335.1837     4249.4400    -3914.2563
        90.2230                  9.6070             304.8            376.1442     4129.0704    -3752.9262
        90.2500                  9.6099             307.9            389.9627     4159.0224    -3769.0597
        90.3148                  9.6168             288.7            288.7114     3970.1376    -3681.4262
        90.3797                  9.6237             293.6            220.2541     4018.2480    -3797.9939
        90.4445                  9.6306             317.9            456.0717     4257.4896    -3801.4179
        90.5095                  9.6375             316.3            395.4895     4241.3904    -3845.9009
        90.5743                  9.6445             305.0            435.7909     4130.7552    -3694.9643
        90.6391                  9.6514             298.1            126.3917     4062.9888    -3936.5971
        90.7038                  9.6583             316.3            454.9283     4241.9520    -3787.0237
        90.7686                  9.6652             305.6            317.7015     4135.9968    -3818.2953
        90.8335                  9.6721             307.3            342.9071     4153.0320    -3810.1249
        90.8985                  9.6791             299.6            255.7195     4077.2160    -3821.4965
        90.9634                  9.6860             300.6            312.5781     4086.9504    -3774.3723
        91.0283                  9.6929             318.1            445.4436     4258.9872    -3813.5436
        91.0934                  9.6998             300.2            261.8979     4083.3936    -3821.4957
        91.1581                  9.7067             320.6            707.2321     4283.8848    -3576.6527
        91.2230                  9.7137             307.0            605.4010     4150.5984    -3545.1974
        91.2500                  9.7165             316.1            701.6225     4239.8928    -3538.2703
        91.3150                  9.7235             302.1            458.0856     4102.1136    -3644.0280
        91.3798                  9.7304             309.7            618.6529     4176.4320    -3557.7791
        91.4449                  9.7373             320.6            723.8826     4283.5104    -3559.6278
        91.5099                  9.7442             310.7            535.2759     4186.9152    -3651.6393
        91.5748                  9.7511             316.5            696.6962     4243.2624    -3546.5662
        91.6397                  9.7581             313.8            605.7023     4217.2416    -3611.5393
        91.7045                  9.7650             315.0            621.3907     4228.4736    -3607.0829
        91.7693                  9.7719             306.7            454.1783     4147.0416    -3692.8633
        91.8341                  9.7788             301.2            416.9455     4093.3152    -3676.3697
        91.8988                  9.7857             309.9            479.2130     4179.0528    -3699.8398
        91.9638                  9.7926             306.0            531.8388     4140.4896    -3608.6508
        92.0287                  9.7996             321.1            622.7507     4288.9392    -3666.1885
        92.0937                  9.8065             307.4            533.2767     4153.9680    -3620.6913
        92.1585                  9.8134             307.3            503.5617     4153.2192    -3649.6575
        92.2233                  9.8203             315.2            588.3495     4230.3456    -3641.9961
        92.2500                  9.8232             300.5            487.3544     4086.2016    -3598.8472
        92.3146                  9.8301             327.1            697.5649     4347.7200    -3650.1551
        92.3796                  9.8370             300.5            376.9159     4086.3888    -3709.4729
        92.4446                  9.8439             306.9            586.2495     4148.7264    -3562.4769
        92.5093                  9.8508             297.9            317.1519     4061.1168    -3743.9649
        92.5741                  9.8578             329.9            837.4361     4374.8640    -3537.4279
        92.6389                  9.8647             326.2            926.9083     4338.3600    -3411.4517
        92.7038                  9.8716             320.8            636.9144     4285.7568    -3648.8424
        92.7687                  9.8785             301.7            443.8947     4097.8080    -3653.9133
        92.8337                  9.8854             312.4            654.7923     4202.8272    -3548.0349
        92.8986                  9.8924             305.0            538.4139     4130.9424    -3592.5285
        92.9635                  9.8993             322.1            623.0080     4298.1120    -3675.1040
        93.0282                  9.9062             321.9            659.1419     4296.8016    -3637.6597
        93.0930                  9.9131             317.2            469.9423     4250.3760    -3780.4337
        93.1578                  9.9200             311.9            475.3274     4198.7088    -3723.3814
        93.2228                  9.9270             318.2            524.4667     4260.4848    -3736.0181
        93.2500                  9.9299             287.4            179.2385     3957.7824    -3778.5439
        93.3148                  9.9368             293.2            262.3910     4014.3168    -3751.9258
        93.3797                  9.9437             331.1            651.0328     4386.6576    -3735.6248
        93.4444                  9.9506             311.2            411.5572     4191.4080    -3779.8508
        93.5092                  9.9576             311.7            411.5530     4196.4624    -3784.9094
        93.5740                  9.9645             318.7            582.6195     4265.3520    -3682.7325
        93.6387                  9.9714             303.5            318.7660     4115.9664    -3797.2004
        93.7036                  9.9783             327.1            575.3767     4347.5328    -3772.1561
        93.7683                  9.9852             315.3            444.9091     4232.0304    -3787.1213
        93.8332                  9.9921             311.0            471.2656     4189.1616    -3717.8960
        93.8982                  9.9991             308.2            469.7258     4161.6432    -3691.9174
        93.9629                 10.0060             306.8            540.4464     4148.3520    -3607.9056
        94.0278                 10.0129             298.9            346.0635     4070.4768    -3724.4133
        94.0926                 10.0198             314.0            569.0252     4218.9264    -3649.9012
        94.1575                 10.0267             290.3            311.4175     3986.2368    -3674.8193
        94.2222                 10.0337             304.6            488.9774     4126.4496    -3637.4722
        94.2500                 10.0366             324.0            795.3668     4316.8320    -3521.4652
        94.3146                 10.0435             307.4            518.3664     4154.1552    -3635.7888
        94.3794                 10.0505             336.3            843.4593     4437.7632    -3594.3039
        94.4442                 10.0574             307.6            585.2743     4155.6528    -3570.3785
        94.5091                 10.0643             326.1            762.9450     4337.4240    -3574.4790
        94.5740                 10.0712             306.0            505.4043     4140.4896    -3635.0853
        94.6389                 10.0781             298.7            396.1627     4069.1664    -3673.0037
        94.7037                 10.0851             296.4            382.0679     4045.7664    -3663.6985
        94.7685                 10.0920             301.9            539.1433     4100.0544    -3560.9111
        94.8333                 10.0989             314.0            554.7614     4218.9264    -3664.1650
        94.8982                 10.1058             313.1            617.2475     4210.5024    -3593.2549
        94.9632                 10.1127             313.3            405.7892     4212.0000    -3806.2108
        95.0280                 10.1197             313.8            354.2576     4216.4928    -3862.2352
        95.0929                 10.1266             319.6            513.8242     4274.3376    -3760.5134
        95.1578                 10.1335             314.8            408.2491     4226.6016    -3818.3525
        95.2228                 10.1404             314.2            412.2734     4220.6112    -3808.3378
        95.2500                 10.1433             308.8            539.8758     4167.6336    -3627.7578
        95.3151                 10.1502             313.3            501.8039     4212.1872    -3710.3833
        95.3800                 10.1571             317.8            461.0126     4255.9920    -3794.9794
        95.4449                 10.1641             298.7            363.4627     4068.2304    -3704.7677
        95.5100                 10.1710             311.7            230.2850     4196.2752    -3965.9902
        95.5748                 10.1779             306.3            353.9092     4143.2976    -3789.3884
        95.6397                 10.1848             309.9            540.0460     4179.0528    -3639.0068
        95.7048                 10.1917             315.0            492.7162     4228.8480    -3736.1318
        95.7697                 10.1987             303.6            440.2938     4116.9024    -3676.6086
        95.8346                 10.2056             321.3            525.4250     4290.4368    -3765.0118
        95.8996                 10.2125             301.2            388.6920     4093.5024    -3704.8104
        95.9645                 10.2194             297.9            265.3083     4061.1168    -3795.8085
        96.0295                 10.2263             312.7            371.9083     4205.8224    -3833.9141
        96.0943                 10.2333             303.0            184.6153     4110.7248    -3926.1095
        96.1592                 10.2402             311.0            353.1782     4188.9744    -3835.7962
        96.2242                 10.2471             330.1            469.1130     4377.2976    -3908.1846
        96.2500                 10.2498             332.6            568.2671     4401.8208    -3833.5537
        96.3149                 10.2568             333.4            855.6751     4409.3088    -3553.6337
        96.3798                 10.2637             313.3            537.6268     4211.6256    -3673.9988
        96.4447                 10.2706             330.5            725.5797     4380.4800    -3654.9003
        96.5097                 10.2775             322.6            552.5350     4303.1664    -3750.6314
        96.5747                 10.2844             316.3            482.4799     4241.7648    -3759.2849
        96.6397                 10.2914             319.0            465.3514     4267.9728    -3802.6214
        96.7046                 10.2983             307.0            414.0315     4150.0368    -3736.0053
        96.7697                 10.3052             311.4            328.0583     4193.0928    -3865.0345
        96.8347                 10.3121             310.5            439.2617     4184.8560    -3745.5943
        96.8998                 10.3190             307.6            278.9751     4156.0272    -3877.0521
        96.9649                 10.3260             306.0            500.5462     4140.4896    -3639.9434
        97.0299                 10.3329             314.8            534.4844     4226.9760    -3692.4916
        97.0949                 10.3398             307.5            337.7432     4155.0912    -3817.3480
        97.1599                 10.3467             320.8            397.3215     4286.1312    -3888.8097
        97.2249                 10.3536             315.7            570.7349     4235.4000    -3664.6651
        97.2500                 10.3563             306.6            443.4375     4146.2928    -3702.8553
        97.3151                 10.3632             308.3            649.5885     4163.1408    -3513.5523
        97.3801                 10.3701             309.7            430.8129     4176.8064    -3745.9935
        97.4450                 10.3771             310.9            211.1000     4188.2256    -3977.1256
        97.5101                 10.3840             319.1            508.4591     4268.5344    -3760.0753
        97.5751                 10.3909             313.3            286.2178     4212.1872    -3925.9694
        97.6402                 10.3978             310.4            231.3965     4183.7328    -3952.3363
        97.7052                 10.4047             323.2            268.8699     4309.3440    -4040.4741
        97.7702                 10.4117             300.2            149.3021     4083.2064    -3933.9043
        97.8353                 10.4186             291.3            303.9740     3996.3456    -3692.3716
        97.9001                 10.4255             315.1            350.4749     4229.9712    -3879.4963
        97.9650                 10.4324             290.6            134.2295     3989.6064    -3855.3769
        98.0299                 10.4393             313.2            492.8456     4210.8768    -3718.0312
        98.0948                 10.4463             315.7            616.3081     4235.2128    -3618.9047
        98.1598                 10.4532             308.1            468.2123     4160.7072    -3692.4949
        98.2249                 10.4601             308.0            449.2669     4159.7712    -3710.5043
        98.2500                 10.4628             304.7            265.9493     4127.9472    -3861.9979
        98.3149                 10.4697             302.5            316.7753     4106.0448    -3789.2695
        98.3798                 10.4766             320.8            514.0807     4285.3824    -3771.3017
        98.4447                 10.4835             300.9            416.6378     4090.3200    -3673.6822
        98.5094                 10.4905             306.0            333.0666     4140.6768    -3807.6102
        98.5743                 10.4974             305.8            411.3036     4138.8048    -3727.5012
        98.6391                 10.5043             304.3            376.8243     4123.8288    -3747.0045
        98.7040                 10.5112             325.4            555.1519     4330.4976    -3775.3457
        98.7690                 10.5181             308.3            300.9855     4162.5792    -3861.5937
        98.8340                 10.5250             296.6            292.8334     4047.8256    -3754.9922
        98.8989                 10.5320             311.7            503.6702     4196.4624    -3692.7922
        98.9639                 10.5389             303.9            411.2618     4119.3360    -3708.0742
        99.0289                 10.5458             317.5            696.7146     4252.9968    -3556.2822
        99.0938                 10.5527             314.3            562.8197     4222.2960    -3659.4763
        99.1588                 10.5596             302.6            427.7968     4106.9808    -3679.1840
        99.2238                 10.5666             313.0            513.9515     4208.6304    -3694.6789
        99.2500                 10.5693             310.5            382.1941     4184.2944    -3802.1003
        99.3151                 10.5763             309.6            489.1939     4176.0576    -3686.8637
        99.3800                 10.5832             304.8            263.3100     4128.1344    -3864.8244
        99.4450                 10.5901             309.3            392.7969     4172.5008    -3779.7039
        99.5101                 10.5970             292.6            293.0691     4008.7008    -3715.6317
        99.5749                 10.6039             317.1            474.8633     4249.2528    -3774.3895
        99.6399                 10.6109             313.6            427.3480     4214.8080    -3787.4600
        99.7049                 10.6178             301.9            534.5066     4100.0544    -3565.5478
        99.7698                 10.6247             292.0            361.2843     4003.0848    -3641.8005
        99.8349                 10.6316             310.8            464.9515     4187.1024    -3722.1509
        99.8999                 10.6385             314.4            328.2398     4223.2320    -3894.9922
        99.9649                 10.6455             329.0            712.8958     4366.0656    -3653.1698
       100.0299                 10.6524             313.2            521.8602     4211.0640    -3689.2038
       100.0949                 10.6593             323.2            710.0696     4308.9696    -3598.9000
       100.1599                 10.6662             296.0            223.7859     4042.0224    -3818.2365
       100.2250                 10.6731             318.7            441.3459     4264.6032    -3823.2573
       100.2500                 10.6758             333.0            609.9267     4405.1904    -3795.2637
       100.3148                 10.6827             307.9            371.6438     4159.0224    -3787.3786
       100.3797                 10.6896             307.9            408.0215     4159.0224    -3751.0009
       100.4447                 10.6965             306.4            618.1811     4144.2336    -3526.0525
       100.5096                 10.7035             325.0            708.9353     4326.5664    -3617.6311
       100.5744                 10.7104             316.6            717.2913     4244.1984    -3526.9071
       100.6394                 10.7173             310.6            451.5508     4185.4176    -3733.8668
       100.7041                 10.7242             308.1            462.0157     4161.2688    -3699.2531
       100.7690                 10.7311             315.1            610.0961     4229.4096    -3619.3135
       100.8339                 10.7381             304.9            399.8635     4129.8192    -3729.9557
       100.8987                 10.7450             315.4            596.5943     4232.7792    -3636.1849
       100.9637                 10.7519             318.1            337.7462     4259.5488    -3921.8026
       101.0285                 10.7588             322.9            725.2241     4306.7232    -3581.4991
       101.0932                 10.7657             316.3            460.1361     4241.2032    -3781.0671
       101.1582                 10.7727             304.5            307.5491     4125.3264    -3817.7773
       101.2233                 10.7796             295.5            285.6781     4037.1552    -3751.4771
       101.2500                 10.7824             309.2            499.2320     4171.7520    -3672.5200
       101.3152                 10.7893             303.7            463.2527     4117.8384    -3654.5857
       101.3801                 10.7963             308.8            437.6092     4168.1952    -3730.5860
       101.4450                 10.8032             316.7            451.8264     4245.3216    -3793.4952
       101.5099                 10.8101             297.0            376.5070     4052.3184    -3675.8114
       101.5749                 10.8170             312.6            511.5273     4204.6992    -3693.1719
       101.6399                 10.8239             305.5            405.4367     4135.4352    -3729.9985
       101.7048                 10.8309             316.9            591.7270     4247.0064    -3655.2794
       101.7697                 10.8378             314.3            439.1310     4222.2960    -3783.1650
       101.8346                 10.8447             299.5            142.4319     4076.6544    -3934.2225
       101.8995                 10.8516             306.7            272.9250     4147.2288    -3874.3038
       101.9643                 10.8585             285.9             87.2725     3942.8064    -3855.5339
       102.0290                 10.8655             314.4            467.1753     4222.6704    -3755.4951
       102.0939                 10.8724             301.5            468.3292     4095.7488    -3627.4196
       102.1588                 10.8793             305.2            389.6889     4133.0016    -3743.3127
       102.2237                 10.8862             299.5            364.0617     4076.4672    -3712.4055
       102.2500                 10.8890             312.4            631.2094     4203.3888    -3572.1794
       102.3149                 10.8959             335.8           1095.6337     4432.5216    -3336.8879
       102.3798                 10.9028             325.5            611.6609     4332.1824    -3720.5215
       102.4446                 10.9098             326.1            689.0330     4337.6112    -3648.5782
       102.5095                 10.9167             322.1            681.7019     4297.9248    -3616.2229
       102.5743                 10.9236             320.6            594.5540     4283.8848    -3689.3308
       102.6391                 10.9305             309.5            456.9690     4174.7472    -3717.7782
       102.7040                 10.9374             303.8            473.9878     4118.5872    -3644.5994
       102.7689                 10.9444             318.5            638.9679     4262.9184    -3623.9505
       102.8337                 10.9513             314.8            470.0671     4226.4144    -3756.3473
       102.8988                 10.9582             310.0            550.0523     4179.6144    -3629.5621
       102.9636                 10.9651             309.8            520.0310     4178.1168    -3658.0858
       103.0287                 10.9720             324.1            580.6380     4318.3296    -3737.6916
       103.0937                 10.9790             295.1            452.9260     4033.7856    -3580.8596
       103.1589                 10.9859             290.9            341.9552     3992.2272    -3650.2720
       103.2239                 10.9928             297.3            330.1993     4054.9392    -3724.7399
       103.2500                 10.9956             318.8            629.7382     4266.1008    -3636.3626
       103.3151                 11.0025             306.8            458.5878     4148.5392    -3689.9514
       103.3801                 11.0094             293.6            406.5061     4018.4352    -3611.9291
       103.4452                 11.0163             308.5            418.8022     4164.4512    -3745.6490
       103.5102                 11.0232             306.2            549.8925     4142.3616    -3592.4691
       103.5752                 11.0302             297.5            467.4026     4057.3728    -3589.9702
       103.6402                 11.0371             290.5            580.3708     3987.9216    -3407.5508
       103.7051                 11.0440             306.4            638.0961     4144.6080    -3506.5119
       103.7701                 11.0509             300.1            497.3362     4082.0832    -3584.7470
       103.8350                 11.0578             306.4            699.6545     4144.6080    -3444.9535
       103.8999                 11.0648             334.9            873.5410     4424.2848    -3550.7438
       103.9650                 11.0717             303.6            555.0457     4117.2768    -3562.2311
       104.0298                 11.0786             313.5            712.3949     4214.0592    -3501.6643
       104.0947                 11.0855             303.3            596.9110     4113.7200    -3516.8090
       104.1597                 11.0924             311.2            455.8351     4191.7824    -3735.9473
       104.2247                 11.0994             315.6            632.3371     4235.0256    -3602.6885
       104.2500                 11.1021             315.4            631.7311     4232.9664    -3601.2353
       104.3149                 11.1090             327.0            616.3384     4346.4096    -3730.0712
       104.3798                 11.1159             307.8            419.7418     4157.7120    -3737.9702
       104.4445                 11.1228             315.2            470.4879     4230.5328    -3760.0449
       104.5094                 11.1297             298.3            340.3433     4064.8608    -3724.5175
       104.5742                 11.1367             315.1            473.5726     4229.4096    -3755.8370
       104.6391                 11.1436             322.5            732.2288     4302.2304    -3570.0016
       104.7042                 11.1505             316.7            641.9482     4245.5088    -3603.5606
       104.7690                 11.1574             302.6            534.7257     4107.1680    -3572.4423
       104.8339                 11.1643             309.3            530.1938     4173.0624    -3642.8686
       104.8987                 11.1713             309.5            460.7068     4174.7472    -3714.0404
       104.9636                 11.1782             313.8            627.6234     4216.6800    -3589.0566
       105.0285                 11.1851             300.4            422.5174     4085.6400    -3663.1226
       105.0933                 11.1920             289.2            433.2779     3975.9408    -3542.6629
       105.1581                 11.1989             290.8            227.3654     3990.9168    -3763.5514
       105.2230                 11.2058             324.8            555.7482     4324.8816    -3769.1334
       105.2500                 11.2087             316.3            581.3165     4241.0160    -3659.6995
       105.3150                 11.2156             293.3            298.7235     4016.0016    -3717.2781
       105.3800                 11.2226             306.9            466.9725     4149.4752    -3682.5027
       105.4450                 11.2295             310.0            361.1987     4179.8016    -3818.6029
       105.5102                 11.2364             313.2            547.4196     4210.6896    -3663.2700
       105.5751                 11.2433             309.2            605.7131     4172.1264    -3566.4133
       105.6401                 11.2502             299.8            381.9877     4079.2752    -3697.2875
       105.7051                 11.2572             305.5            337.6585     4135.0608    -3797.4023
       105.7700                 11.2641             300.6            208.4308     4087.3248    -3878.8940
       105.8351                 11.2710             331.4            627.5987     4389.6528    -3762.0541
       105.9001                 11.2779             290.6            229.7075     3989.6064    -3759.8989
       105.9651                 11.2848             296.8            373.1566     4049.6976    -3676.5410
       106.0300                 11.2918             305.3            304.0572     4133.5632    -3829.5060
       106.0950                 11.2987             308.8            456.7868     4168.1952    -3711.4084
       106.1600                 11.3056             314.8            605.1197     4226.6016    -3621.4819
       106.2249                 11.3125             302.5            414.3264     4105.8576    -3691.5312
       106.2500                 11.3152             291.0            273.2477     3992.9760    -3719.7283
       106.3150                 11.3221             306.4            482.8883     4144.2336    -3661.3453
       106.3799                 11.3290             301.8            525.2313     4099.3056    -3574.0743
       106.4449                 11.3360             314.3            695.2694     4221.9216    -3526.6522
       106.5098                 11.3429             301.2            447.5085     4092.9408    -3645.4323
       106.5746                 11.3498             324.1            650.0120     4317.5808    -3667.5688
       106.6395                 11.3567             317.5            612.9921     4253.1840    -3640.1919
       106.7045                 11.3636             316.3            671.3118     4241.9520    -3570.6402
       106.7697                 11.3705             308.9            535.3271     4168.9440    -3633.6169
       106.8345                 11.3775             282.8            150.6345     3912.4800    -3761.8455
       106.8994                 11.3844             286.8            135.3447     3951.4176    -3816.0729
       106.9643                 11.3913             308.6            487.1472     4165.7616    -3678.6144
       107.0294                 11.3982             313.8            579.3869     4217.2416    -3637.8547
       107.0944                 11.4051             318.8            754.9271     4265.7264    -3510.7993
       107.1593                 11.4121             303.4            484.5555     4115.0304    -3630.4749
       107.2245                 11.4190             323.0            707.5585     4307.6592    -3600.1007
       107.2500                 11.4217             319.7            594.6670     4275.2736    -3680.6066
       107.3151                 11.4286             324.2            653.3968     4319.2656    -3665.8688
       107.3801                 11.4355             297.1            307.0917     4052.8800    -3745.7883
       107.4451                 11.4425             311.9            607.4306     4198.5216    -3591.0910
       107.5100                 11.4494             315.9            542.9951     4237.8336    -3694.8385
       107.5749                 11.4563             317.4            360.0290     4252.6224    -3892.5934
       107.6398                 11.4632             316.7            465.9526     4245.3216    -3779.3690
       107.7048                 11.4701             323.1            545.1961     4308.4080    -3763.2119
       107.7698                 11.4771             303.4            539.3264     4114.8432    -3575.5168
       107.8348                 11.4840             304.3            371.8490     4124.0160    -3752.1670
       107.8999                 11.4909             303.0            562.0423     4110.9120    -3548.8697
       107.9648                 11.4978             300.4            426.8186     4085.0784    -3658.2598
       108.0300                 11.5047             316.4            648.2757     4242.3264    -3594.0507
       108.0950                 11.5117             302.5            458.5196     4106.4192    -3647.8996
       108.1600                 11.5186             298.3            308.4558     4065.0480    -3756.5922
       108.2249                 11.5255             304.9            373.9230     4129.2576    -3755.3346
       108.2500                 11.5282             319.4            503.3663     4271.5296    -3768.1633
       108.3151                 11.5351             312.2            756.4982     4201.1424    -3444.6442
       108.3800                 11.5420             319.1            647.0709     4268.7216    -3621.6507
       108.4450                 11.5489             297.4            516.7737     4055.5008    -3538.7271
       108.5101                 11.5558             296.6            504.8046     4048.2000    -3543.3954
       108.5750                 11.5628             317.9            604.7574     4256.7408    -3651.9834
       108.6401                 11.5697             308.7            422.0718     4167.2592    -3745.1874
       108.7051                 11.5766             310.8            343.7047     4187.2896    -3843.5849
       108.7701                 11.5835             299.2            435.1360     4073.6592    -3638.5232
       108.8351                 11.5904             300.9            230.8160     4090.3200    -3859.5040
       108.9000                 11.5974             327.3            688.1097     4349.0304    -3660.9207
